room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
1,1,216,1,257,139
0,1,1,1,0,200
0,3,2,1,0,70
0,1,86,4,248,55
0,1,7,2,364,77
1,1,23,1,106,150
1,5,4,1,0,272
1,2,68,1,89,175
1,2,1,1,0,150
1,5,33,1,35,180
1,1,117,1,60,91
0,3,4,1,0,45
0,2,129,1,3,160
2,1,0,1,0,70
1,2,2,1,0,175
1,4,3,1,6,85
0,4,1,1,0,60
1,1,3,1,95,150
0,7,0,1,37,49
1,2,108,1,0,85
1,7,5,1,34,180
0,2,1,1,0,75
1,5,1,1,0,150
0,2,2,1,341,75
0,2,90,1,186,69
1,3,4,1,0,240
0,1,65,1,313,75
1,1,1,1,0,150
1,7,9,1,0,100
0,1,4,2,0,80
1,3,37,1,71,160
1,2,7,1,363,249
0,2,52,1,78,65
0,1,0,1,87,70
1,5,37,1,86,150
1,2,6,1,0,170
1,2,5,1,0,195
1,3,0,1,0,119
1,3,0,1,0,330
1,2,0,2,0,95
1,4,0,1,27,92
1,2,20,1,0,124
0,1,117,4,155,129
0,2,116,1,58,82
0,2,45,1,348,240
1,1,1,1,0,150
0,3,167,1,295,150
0,1,24,1,6,30
0,5,4,3,324,80
1,4,4,1,15,100
1,5,1,1,0,150
0,1,1,1,0,98
0,3,8,1,38,35
0,2,36,1,51,108
1,3,230,1,259,225
1,4,13,1,0,179
1,3,3,1,235,399
1,7,26,1,2,100
1,3,16,1,0,190
0,2,60,1,4,47
0,2,5,1,0,44
1,5,120,1,193,200
1,5,3,1,0,275
0,5,59,4,247,45
1,2,41,1,168,125
1,7,0,1,0,125
1,2,7,1,4,205
0,1,17,1,362,150
0,1,1,1,65,85
1,7,7,1,0,122
0,1,8,1,197,135
1,2,9,1,0,219
1,3,17,1,89,100
1,1,0,2,88,250
1,2,6,1,0,139
0,6,35,1,59,99
1,2,18,1,0,135
0,3,0,2,362,399
1,2,14,1,170,160
0,1,18,1,357,85
0,3,63,4,291,50
0,1,16,1,0,85
1,1,1,1,0,75
1,1,154,2,0,75
2,1,1,4,1,50
1,4,15,1,0,100
2,1,1,1,363,100
0,2,4,1,0,60
0,2,1,1,0,139
0,3,7,1,0,35
1,5,1,1,0,200
1,2,0,1,0,125
0,4,12,1,0,110
1,4,2,1,0,140
0,1,3,1,0,50
1,2,0,1,1,280
0,3,0,1,133,80
1,2,78,3,135,120
0,3,11,1,9,70
1,2,8,3,0,101
0,3,1,1,0,60
1,2,13,1,188,151
0,2,5,1,20,150
1,5,4,1,0,500
1,1,168,1,347,189
0,1,6,2,0,40
1,7,2,1,0,145
1,4,27,1,42,172
2,2,83,1,192,34
1,1,0,1,0,215
0,1,74,2,269,70
0,2,29,3,17,80
1,5,0,1,0,80
0,2,5,1,0,70
1,4,2,1,0,175
1,1,16,2,113,453
1,2,29,1,121,250
1,5,1,1,0,110
0,4,1,1,0,26
0,3,3,1,0,100
0,1,25,1,28,50
1,1,0,1,0,300
0,2,1,2,354,150
0,2,13,2,9,65
0,1,15,1,0,60
0,1,27,4,55,50
0,2,0,1,296,125
1,2,13,2,158,375
1,3,41,1,258,275
1,7,3,2,0,138
0,4,2,1,0,120
0,2,3,2,0,90
1,4,7,1,255,190
1,7,2,1,173,200
0,1,3,3,0,78
0,6,3,1,0,60
0,7,4,1,0,65
1,3,1,1,0,300
1,5,4,1,0,110
1,1,2,1,13,100
0,11,11,3,11,55
0,3,2,1,0,47
1,7,0,1,81,310
0,4,3,1,0,175
0,1,12,3,365,67
0,1,0,1,0,100
1,2,3,1,0,180
0,1,0,1,365,100
0,2,1,1,0,150
0,2,31,1,40,57
0,2,26,4,157,54
0,2,5,1,304,50
1,7,0,1,0,82
0,7,0,1,0,67
0,1,3,2,0,65
1,2,29,1,119,130
1,1,0,1,0,65
2,2,1,1,0,75
0,1,1,1,168,80
2,3,1,2,66,115
0,3,24,4,333,99
0,1,5,1,0,100
0,7,6,1,0,350
1,2,103,1,34,259
1,2,21,1,363,125
1,1,0,1,0,100
1,5,2,1,0,125
0,2,13,1,71,50
1,5,1,1,0,200
0,1,0,1,0,99
1,3,6,1,144,420
0,6,21,1,87,100
0,2,43,2,114,114
0,1,2,1,0,40
1,2,29,1,18,200
0,1,52,4,355,85
1,7,5,1,1,100
1,2,93,1,43,129
0,2,2,1,0,80
0,2,1,1,0,50
1,4,0,1,0,210
1,4,17,1,200,250
0,3,94,1,26,110
0,3,0,1,176,50
1,4,2,1,0,160
0,3,108,3,311,44
1,1,1,1,365,1000
1,1,40,1,0,300
1,5,132,1,12,105
1,2,48,1,48,125
1,4,0,1,0,195
0,4,0,1,0,45
0,1,4,1,0,57
1,3,2,1,0,190
1,3,2,1,0,225
1,2,73,1,228,300
0,1,2,1,0,45
0,2,8,3,98,64
0,3,50,1,85,60
0,1,44,4,77,400
0,3,2,2,0,85
1,4,85,2,107,100
0,7,0,2,0,100
1,1,8,1,66,175
0,1,0,1,0,60
0,1,3,1,179,81
1,4,105,1,143,176
0,1,1,1,0,40
0,2,15,1,356,60
1,1,81,2,0,134
1,3,81,1,189,200
0,1,5,2,0,40
0,7,2,2,321,98
1,1,4,1,0,130
1,2,1,1,261,225
1,4,1,1,25,220
1,5,28,1,225,204
1,4,8,1,255,150
0,1,8,1,0,70
1,4,17,1,4,90
1,2,3,2,359,160
1,1,0,1,0,105
0,1,20,2,128,75
0,2,3,2,0,80
0,2,40,1,246,75
0,2,17,1,1,79
0,2,3,1,54,125
1,10,3,1,0,200
0,1,1,1,0,79
0,1,0,2,175,185
0,3,0,1,344,120
0,4,11,1,156,80
1,1,17,1,0,200
0,3,67,3,345,100
1,7,0,2,0,120
1,5,0,1,0,149
0,3,1,1,0,50
1,2,7,1,0,240
1,3,6,1,170,170
1,3,1,3,48,145
1,4,148,1,129,125
1,4,77,1,252,153
0,7,26,2,0,46
1,2,1,1,163,319
1,5,0,1,0,250
1,4,8,1,21,300
0,3,8,1,0,80
0,2,70,2,0,125
1,3,26,1,251,190
1,3,11,1,43,380
0,3,0,1,0,50
1,7,0,1,0,119
2,1,0,1,0,100
2,1,8,4,332,45
1,3,3,1,69,145
1,1,1,1,0,195
1,3,1,2,11,200
1,5,8,1,0,135
0,2,12,2,0,50
1,9,0,1,0,180
1,3,3,1,312,400
0,1,1,1,0,88
0,3,15,2,211,50
1,2,166,1,8,165
1,3,78,1,25,55
0,6,48,1,0,68
0,7,1,1,99,110
1,5,1,1,0,58
1,5,10,1,0,37
1,1,206,2,304,100
0,2,53,3,153,48
1,3,42,3,7,109
2,7,131,2,0,65
0,4,2,1,355,49
1,6,2,1,0,125
0,2,3,2,0,50
0,1,2,1,0,43
1,1,2,1,0,130
0,1,7,1,0,50
0,1,7,1,302,159
1,1,0,1,0,200
1,2,43,1,301,250
1,1,0,1,0,175
0,5,8,2,179,35
0,4,1,1,24,75
1,7,5,1,214,142
0,1,3,1,150,100
1,3,0,1,334,150
1,2,73,2,171,133
0,2,11,1,0,55
1,1,1,1,178,50
0,2,8,1,0,130
1,3,9,1,0,250
0,1,1,1,0,37
0,2,17,1,72,289
2,1,1,2,363,50
1,7,3,2,363,260
1,1,123,1,84,125
1,7,27,1,0,94
1,3,7,1,54,180
0,2,3,1,0,55
1,2,24,1,14,121
0,2,35,1,306,70
0,4,5,3,61,40
1,5,15,2,78,400
0,3,3,1,0,250
0,4,104,1,53,55
1,2,29,1,318,100
1,10,0,1,0,140
0,2,4,2,266,50
0,5,12,1,0,50
1,3,1,1,9,180
1,3,258,1,235,175
0,1,276,2,19,55
1,3,0,1,0,180
0,2,3,1,0,90
0,1,0,1,0,85
0,3,10,1,0,46
0,1,3,1,175,81
1,3,14,1,175,180
1,3,41,1,211,105
1,1,96,1,324,129
1,2,155,1,267,299
0,1,57,1,48,65
0,1,24,1,0,75
1,3,6,1,0,99
1,1,53,3,363,80
1,3,3,2,0,200
0,4,0,1,0,80
0,1,24,1,201,75
2,2,4,1,0,45
0,1,0,1,59,55
0,3,8,1,18,49
0,3,8,1,0,40
1,3,21,1,15,135
0,1,3,2,0,90
1,3,12,1,0,177
0,1,0,1,177,50
0,2,92,2,139,68
2,1,1,1,0,60
1,2,31,1,0,125
1,4,63,1,257,190
0,5,73,2,307,75
0,3,5,2,6,65
0,2,7,3,0,93
0,1,20,3,20,65
1,2,7,1,0,198
0,3,3,1,0,50
1,10,59,1,24,480
1,3,8,3,347,199
0,1,18,1,0,47
1,1,0,1,0,1000
0,4,1,1,157,65
1,3,0,2,0,150
1,2,47,1,177,129
0,3,5,1,0,60
1,3,31,1,28,311
2,1,1,1,0,97
1,2,35,2,0,200
0,2,4,2,76,55
1,2,1,1,0,199
1,3,0,1,19,850
1,2,3,2,95,200
1,1,17,1,48,185
0,1,8,1,311,75
0,2,0,3,0,80
0,10,0,1,0,80
1,5,2,3,266,239
1,2,22,1,122,125
0,1,5,2,148,109
0,2,6,1,0,66
1,1,0,1,0,475
1,3,20,2,106,275
0,1,0,1,0,100
0,1,2,3,217,90
0,2,15,2,0,50
0,1,105,2,87,90
0,10,4,1,349,65
1,1,8,1,0,175
0,1,0,3,0,90
0,10,2,1,0,99
0,2,17,1,126,80
0,2,2,1,180,45
0,1,0,1,0,79
0,3,32,4,258,47
1,2,1,1,0,75
0,2,7,1,70,80
1,3,22,1,98,180
1,1,0,1,0,150
2,1,12,1,0,39
0,3,230,1,125,90
0,1,0,1,90,150
0,3,12,1,176,35
1,2,18,1,296,100
0,2,146,2,265,119
1,2,16,2,0,100
1,2,56,1,1,70
1,4,1,1,232,199
0,2,100,1,296,51
0,1,11,2,90,148
1,3,6,1,180,300
0,2,26,4,61,81
1,4,50,2,60,99
0,2,40,1,67,60
1,5,8,1,27,151
0,1,27,3,0,55
1,7,5,1,122,259
0,2,77,2,259,111
0,3,160,1,133,99
1,5,0,1,0,160
0,1,1,1,0,100
0,1,2,2,361,70
0,1,25,2,10,147
0,1,7,1,358,80
0,2,27,2,104,60
0,4,13,2,48,99
0,1,41,4,349,85
1,3,1,1,0,165
0,1,2,1,0,200
0,3,0,1,363,54
1,2,191,1,236,165
1,2,6,1,0,90
1,9,13,1,29,149
1,4,0,1,364,225
0,1,22,2,177,60
1,4,42,1,9,85
0,1,9,1,0,350
0,3,1,1,0,115
0,2,2,1,0,50
1,2,13,2,271,150
0,3,7,1,0,60
0,1,6,1,0,95
1,3,2,1,0,96
1,2,7,1,0,150
0,2,21,1,0,95
1,3,3,1,0,161
1,3,3,1,42,250
1,1,0,1,365,600
1,5,1,1,8,175
0,4,54,1,71,72
1,1,0,1,0,100
2,1,0,3,323,67
1,7,0,1,39,125
0,4,142,2,179,55
0,2,17,3,329,116
0,1,0,1,0,77
0,7,0,1,0,55
0,2,181,1,52,80
1,4,16,1,56,200
0,5,3,1,0,40
0,5,1,1,0,80
1,3,6,1,32,214
1,2,70,1,292,295
0,1,44,3,89,39
0,8,6,1,0,75
0,1,2,1,0,45
1,1,20,1,49,199
0,1,0,2,0,98
0,1,3,1,0,100
1,1,3,2,0,268
0,4,0,1,0,55
0,3,1,1,0,70
1,2,23,1,214,177
0,2,88,4,0,135
0,5,69,1,104,65
0,2,182,1,312,98
0,1,3,1,1,80
0,2,5,1,0,150
1,7,0,1,0,80
1,4,0,1,0,30
0,3,2,1,365,63
0,1,6,2,83,69
0,1,0,1,0,100
0,5,47,1,131,79
0,4,42,1,10,65
0,1,88,2,102,55
1,2,9,1,254,140
0,1,1,2,364,300
0,2,1,1,0,70
1,6,2,1,0,130
1,9,0,1,16,109
1,4,9,3,124,115
1,3,58,4,358,95
1,3,101,2,293,122
0,2,6,1,0,55
1,1,1,1,0,250
0,2,1,2,348,48
1,4,15,1,57,250
0,2,16,2,357,200
1,3,2,1,219,125
1,5,4,1,42,159
0,1,92,3,166,85
1,2,18,1,74,136
1,2,17,1,0,198
0,2,14,4,180,66
0,1,178,3,79,65
0,3,1,4,89,50
0,2,4,3,43,175
1,1,67,1,185,250
1,2,3,1,37,183
1,7,0,3,207,510
0,2,82,1,0,90
1,2,5,1,19,182
0,10,19,1,0,59
0,1,206,3,89,57
1,3,27,1,304,45
0,1,0,2,0,750
1,3,4,1,0,110
1,1,0,1,0,79
1,4,1,1,89,385
0,1,33,3,313,70
1,5,28,1,38,115
0,4,1,1,0,85
1,1,2,1,0,259
1,1,12,1,0,75
1,2,71,1,291,140
1,1,39,1,49,225
1,2,45,2,112,190
1,3,2,1,0,100
0,2,2,1,0,188
1,3,214,1,197,120
0,1,1,1,365,89
1,3,51,1,198,111
0,3,1,1,0,120
1,1,72,1,140,114
1,2,29,1,176,225
1,4,20,1,0,95
1,3,64,1,311,79
1,4,0,1,24,140
0,5,2,1,83,90
1,3,2,1,170,125
0,3,17,1,0,40
1,2,8,1,19,130
1,1,16,1,14,155
1,5,2,1,0,125
1,3,0,1,42,430
1,7,0,1,0,140
1,4,5,1,0,100
1,1,1,1,0,200
0,2,0,2,89,200
0,1,55,2,59,54
1,1,4,1,0,80
0,2,0,1,0,140
1,2,6,1,348,95
1,3,2,1,0,325
0,3,11,1,0,80
1,3,52,1,119,300
1,2,37,1,0,229
1,3,37,1,28,80
0,7,1,1,0,60
0,6,0,1,0,40
0,1,31,1,352,120
1,1,28,1,93,129
1,2,5,1,0,60
1,1,0,1,0,2695
1,2,36,1,290,85
1,2,69,1,99,290
0,6,5,1,0,52
0,1,1,1,0,60
0,3,53,2,197,120
0,3,193,1,0,50
1,6,79,1,137,250
1,3,1,1,257,500
0,2,32,1,0,40
0,1,11,1,0,38
1,1,0,1,11,102
0,2,0,1,99,100
0,1,33,1,348,49
0,1,18,2,75,120
1,3,37,1,127,90
0,2,3,1,0,45
1,3,134,1,281,95
1,5,0,1,0,275
1,1,3,1,157,200
2,1,2,2,22,45
2,1,69,1,81,64
0,1,259,1,2,79
1,3,50,1,1,175
0,1,3,1,0,50
1,1,81,1,258,275
0,4,0,2,0,50
1,5,6,1,132,499
1,5,3,1,0,100
0,3,152,3,192,79
0,1,44,1,41,25
0,1,5,3,17,71
1,1,2,1,104,114
0,1,0,1,83,40
1,1,1,1,0,250
1,2,22,1,118,150
1,5,6,1,67,200
0,1,0,3,0,86
1,4,94,1,326,180
1,3,52,3,222,175
1,4,1,1,0,165
0,1,0,1,9,60
1,2,39,4,88,289
1,2,48,1,104,197
1,3,28,1,19,85
1,3,0,1,0,100
0,1,0,1,358,125
1,3,4,1,0,88
0,1,95,2,0,99
1,2,12,1,0,90
1,2,26,1,22,120
0,3,139,1,18,77
1,5,8,1,0,100
1,2,7,1,36,200
1,1,68,1,0,85
0,5,1,1,0,44
0,1,0,1,89,99
0,2,20,1,29,75
1,2,42,1,11,92
1,3,39,4,259,300
1,3,0,1,0,980
0,2,20,1,224,70
0,1,17,1,0,70
1,7,0,1,0,275
1,5,6,1,11,199
0,1,0,1,0,125
0,1,0,1,0,28
0,3,2,1,0,30
1,7,1,1,0,160
0,1,0,1,0,79
2,1,5,2,0,22
1,2,1,1,144,99
0,2,68,2,337,91
0,2,20,1,24,99
0,2,6,4,360,90
0,1,23,3,0,60
1,2,1,2,342,125
1,1,0,1,41,150
1,3,7,1,4,102
1,2,6,1,7,180
0,3,1,1,0,90
1,5,4,1,0,299
0,7,0,1,72,99
0,2,1,1,364,45
1,10,10,2,216,240
0,3,16,4,37,50
1,4,3,1,5,130
1,5,23,1,293,90
0,1,5,1,342,60
1,3,73,1,282,600
0,3,12,1,4,55
0,5,4,1,0,60
1,1,0,1,0,131
1,3,51,3,253,120
1,3,98,1,79,146
0,3,3,1,0,33
0,2,8,2,162,120
0,1,37,1,128,115
0,9,12,3,160,122
0,2,3,1,0,80
1,7,14,1,205,209
0,2,29,4,0,120
0,1,3,1,0,85
0,7,0,1,0,60
0,4,9,1,0,95
0,2,4,1,0,78
0,3,5,1,0,77
0,3,79,4,312,45
0,1,32,4,355,52
0,3,11,1,0,100
1,10,9,1,12,85
0,4,5,3,132,75
1,2,4,1,86,350
1,2,93,2,247,34
1,3,17,2,212,239
0,1,12,1,60,75
1,2,35,1,348,500
1,1,2,1,0,250
1,3,15,1,0,100
0,1,10,2,0,40
0,1,0,1,0,46
0,2,2,1,0,55
0,1,0,1,0,50
1,2,3,1,0,100
1,1,20,1,0,145
0,4,3,1,0,95
0,2,51,1,325,50
0,2,11,1,0,100
1,1,16,1,7,325
0,1,83,1,248,99
0,2,37,1,0,65
1,3,42,2,34,950
1,1,15,1,188,166
1,2,6,2,86,129
0,1,0,1,1,250
1,2,1,1,11,100
1,10,0,1,156,120
1,4,129,2,25,89
0,4,0,2,68,54
1,1,0,1,341,165
0,2,131,3,255,70
0,1,0,1,0,150
0,3,3,1,0,215
1,2,0,1,0,150
1,3,3,1,3,100
0,3,231,1,304,195
1,7,6,1,0,250
1,2,0,2,0,250
0,2,32,4,336,40
1,2,23,1,2,180
1,3,1,1,24,520
1,2,2,1,363,300
1,7,0,1,188,275
1,2,48,1,2,73
0,1,1,3,90,170
1,7,0,1,0,65
1,2,242,1,256,70
1,3,5,1,326,100
1,1,20,1,0,1999
1,4,2,1,0,130
0,4,20,1,12,85
0,4,14,2,171,48
1,2,95,2,229,300
1,4,55,1,161,239
1,3,38,2,78,80
0,1,1,1,1,97
1,2,9,1,120,225
1,2,0,1,164,450
1,2,2,1,0,250
0,4,0,1,69,55
1,3,6,1,325,799
0,1,13,1,220,70
0,1,4,2,167,47
1,6,0,1,0,90
0,3,4,1,69,79
1,4,1,2,217,135
0,5,6,1,0,40
1,5,9,1,0,225
1,6,17,1,0,155
0,2,16,2,178,55
0,2,10,1,0,60
1,3,0,1,0,195
1,5,0,1,0,150
1,3,6,1,12,199
0,3,0,4,362,75
1,2,23,1,14,130
1,4,30,1,45,219
1,5,18,3,254,150
0,2,2,3,78,99
1,1,26,1,69,200
1,8,2,1,0,200
2,1,17,4,0,30
0,2,21,3,38,200
1,1,5,1,0,77
1,7,2,1,0,145
1,2,2,1,288,161
1,5,1,1,0,70
1,1,38,1,0,110
0,6,1,2,0,52
1,5,2,1,0,75
0,2,117,1,270,125
1,3,4,1,0,90
0,3,12,2,0,100
0,2,108,3,20,49
1,5,0,1,22,395
1,5,10,1,4,300
1,2,6,1,0,200
1,5,1,1,94,167
1,3,20,1,136,160
1,2,122,2,351,330
1,7,0,1,0,75
1,4,54,1,344,63
1,5,31,2,64,120
1,1,0,1,0,290
1,7,1,1,0,52
1,2,21,1,177,305
1,2,3,1,268,149
0,1,122,1,86,65
1,2,11,1,0,200
1,1,0,4,3,315
0,1,0,1,0,39
1,2,143,3,197,179
0,7,0,1,0,66
1,4,28,1,167,339
0,10,1,2,0,50
1,4,14,1,0,190
0,2,32,4,163,95
1,3,22,1,278,299
1,5,2,1,354,210
1,3,10,1,81,489
0,2,32,1,0,60
1,4,43,1,82,180
0,3,0,1,327,65
0,7,0,2,214,50
0,1,16,2,189,75
1,3,166,2,151,145
1,3,1,2,0,74
1,1,51,1,0,145
0,2,67,1,211,90
0,1,5,1,0,50
1,5,1,4,173,110
0,2,3,1,61,160
0,2,4,1,0,68
1,1,30,1,176,100
1,2,1,1,175,140
1,3,13,1,346,299
0,2,19,2,251,60
1,4,23,1,25,179
0,1,4,1,88,65
1,2,2,1,0,150
0,1,8,1,0,70
0,2,2,3,74,59
1,4,17,1,0,145
0,1,68,1,330,70
1,1,23,3,6,105
1,2,25,2,332,350
1,5,7,1,84,120
0,2,11,3,87,84
1,2,0,1,14,200
1,2,88,3,120,99
0,1,3,1,0,50
0,3,65,2,335,75
0,1,0,1,0,60
1,4,23,1,230,185
0,1,0,1,0,75
0,1,0,1,89,250
0,2,4,4,0,75
1,4,0,1,19,99
1,3,24,1,365,160
1,2,32,1,0,125
0,3,2,1,0,140
0,1,7,1,0,55
1,2,0,1,71,199
0,1,0,1,0,50
0,5,14,2,35,56
1,2,30,2,109,150
0,1,0,3,73,50
1,3,9,1,0,90
1,4,65,1,165,124
0,3,3,1,89,100
0,2,0,2,0,97
0,1,0,1,0,60
0,1,1,1,0,35
0,1,4,1,0,45
0,1,2,2,5,34
1,2,2,1,0,85
0,3,2,2,364,150
0,5,1,1,35,65
0,1,21,4,351,75
1,4,60,1,4,220
0,3,55,1,26,175
1,2,5,1,0,400
1,2,8,1,5,200
0,3,1,1,0,65
0,7,0,1,0,110
1,2,119,1,0,134
0,2,26,1,16,85
1,2,2,1,0,110
1,2,2,1,0,250
1,3,30,1,357,139
1,7,3,1,250,225
0,2,2,2,76,65
1,5,19,1,43,375
1,4,92,1,260,132
1,1,1,1,0,200
0,1,1,1,0,110
0,1,30,2,344,72
0,4,8,1,0,48
0,2,11,1,157,60
0,1,0,1,0,50
1,4,26,1,145,190
1,2,1,1,208,78
1,2,81,1,63,150
0,3,1,3,1,90
1,1,1,1,0,100
0,4,42,1,261,88
1,1,6,1,0,200
1,1,25,1,143,59
0,1,140,2,81,45
1,1,111,1,0,108
0,1,0,1,0,35
0,2,6,1,0,65
1,1,89,1,278,115
0,1,43,1,55,800
1,2,4,1,0,170
1,2,69,1,307,280
0,3,19,3,53,70
0,4,0,1,0,145
0,2,34,1,86,88
1,5,28,4,297,1300
1,1,0,1,0,120
1,2,2,1,53,240
0,3,2,2,179,99
0,3,6,2,233,70
1,3,12,1,83,450
0,3,0,1,364,80
1,7,9,2,365,400
0,1,0,1,365,140
1,10,2,1,41,150
0,1,68,2,22,175
1,3,57,1,115,524
0,1,29,2,1,55
0,2,56,1,249,80
1,5,0,1,89,130
1,2,3,1,0,150
0,7,1,1,0,39
0,1,7,3,87,140
1,3,1,1,0,150
0,4,1,1,17,65
0,7,2,2,0,60
0,1,47,1,348,50
1,2,3,1,260,450
0,2,31,1,0,99
1,2,0,1,0,167
0,2,82,2,0,120
1,2,7,1,0,145
1,3,14,1,0,300
1,5,17,1,36,250
0,5,4,1,0,40
0,4,53,1,0,165
1,3,38,1,261,188
0,1,107,2,263,62
0,1,26,1,0,60
1,3,1,1,0,199
0,2,4,2,8,75
1,1,85,1,0,95
1,3,7,2,0,43
1,5,9,1,0,130
0,2,1,2,54,85
2,8,41,4,53,29
0,2,113,2,3,60
1,2,6,1,3,170
1,3,105,1,333,95
1,2,82,1,135,245
1,4,137,2,261,185
1,1,171,1,53,90
1,11,14,1,238,334
1,1,107,2,240,80
1,2,16,1,276,110
1,2,9,2,281,172
1,5,0,1,0,125
0,3,23,1,1,65
1,2,0,1,0,165
1,3,6,1,0,150
0,7,0,3,0,42
1,2,15,1,162,190
1,3,7,1,0,85
0,2,12,2,355,55
0,1,15,3,164,39
0,1,199,1,114,89
1,4,18,1,0,105
0,1,40,2,48,38
1,4,2,1,0,80
1,4,32,1,107,90
0,2,44,1,90,95
1,2,1,1,361,93
0,2,169,4,166,95
0,1,7,1,0,45
0,4,1,1,312,43
1,3,2,1,35,240
2,2,6,1,83,32
1,1,0,1,0,250
0,2,0,1,31,50
0,10,64,1,311,81
1,4,0,1,0,150
0,2,10,1,256,125
1,5,16,1,129,175
1,6,5,1,42,82
0,2,5,2,74,41
1,10,11,1,0,100
0,1,82,1,0,100
1,2,32,2,315,450
1,3,90,2,304,299
1,1,5,1,0,180
1,2,57,1,110,85
1,3,56,1,333,185
0,1,170,1,255,90
0,7,2,1,30,69
1,2,8,1,273,1000
0,2,3,1,83,85
0,1,0,1,0,90
0,1,0,1,0,120
0,1,72,1,0,115
1,3,3,1,0,249
1,8,15,1,0,179
0,6,6,2,3,100
0,1,135,1,22,55
1,2,2,1,0,200
1,2,14,2,330,93
0,1,0,2,365,100
1,3,103,1,17,118
1,3,4,1,0,140
1,4,2,1,3,150
1,1,1,1,0,150
1,2,33,2,304,150
1,4,1,1,0,90
0,2,32,2,236,40
1,2,0,1,0,150
1,4,127,1,17,179
0,2,44,3,133,175
1,2,20,1,61,199
2,1,1,1,0,60
1,2,191,1,298,575
0,2,2,1,0,48
1,3,3,1,17,295
0,2,1,4,3,98
0,1,1,2,90,49
1,7,0,1,5,145
0,1,0,1,0,100
1,3,10,1,7,99
0,3,169,1,136,54
1,1,2,1,0,96
0,2,2,1,45,150
0,1,4,2,0,100
0,2,9,1,345,67
1,2,33,1,267,145
0,1,90,3,31,70
1,2,0,2,0,220
0,3,1,1,20,80
0,3,29,2,44,74
1,1,0,2,0,165
0,1,4,1,0,60
0,5,0,1,0,40
0,5,8,1,270,55
0,2,39,1,17,90
0,2,21,1,75,60
1,1,0,1,168,299
1,3,16,1,0,95
1,6,5,1,9,109
1,2,30,1,38,375
1,3,100,1,0,145
1,2,8,2,248,110
0,7,7,2,0,41
0,1,5,1,0,70
0,7,2,1,173,65
1,2,132,1,298,175
0,3,123,1,246,99
0,2,27,1,2,50
1,4,3,1,0,120
0,3,7,1,0,110
1,4,41,1,236,230
0,4,19,2,1,43
1,7,0,1,15,299
1,5,6,1,0,120
0,3,3,1,342,65
0,1,1,1,157,60
0,1,41,2,8,49
2,1,9,4,358,35
1,1,0,1,0,375
1,3,27,1,320,150
1,4,9,1,56,244
0,10,2,1,35,100
1,2,29,1,11,150
0,1,58,4,50,88
1,2,2,4,365,130
0,3,10,1,4,84
1,2,0,1,0,120
0,3,8,1,3,60
1,2,1,1,0,70
0,1,5,2,88,100
1,1,0,1,0,89
1,1,4,1,246,215
1,1,24,1,365,175
1,4,2,1,179,130
1,3,49,1,365,299
0,7,1,1,0,50
0,3,19,2,211,49
1,3,72,1,25,180
1,2,5,1,0,120
1,1,10,1,292,150
0,2,22,1,51,45
0,1,19,1,89,76
1,1,38,1,349,130
0,1,3,3,188,70
1,1,142,1,345,120
1,5,42,1,1,65
1,2,5,1,0,175
0,5,2,1,12,112
1,2,5,1,4,172
1,1,52,1,53,86
1,3,11,3,3,374
0,6,0,1,0,35
1,4,14,2,13,390
0,1,15,1,0,70
1,1,4,3,341,236
0,2,13,3,224,200
0,10,0,1,0,80
1,7,14,1,128,150
0,1,9,2,341,90
1,4,96,2,3,150
0,2,2,1,0,200
0,2,1,1,0,100
1,5,0,1,0,154
2,3,0,1,0,99
0,3,0,1,201,382
1,3,88,1,321,145
1,7,15,1,280,150
1,1,0,1,0,140
0,2,121,1,348,53
1,2,4,1,0,429
1,1,206,1,278,120
1,1,20,1,19,110
0,1,2,1,0,103
0,5,2,1,0,45
1,2,3,1,6,150
0,1,0,2,89,120
0,4,0,1,0,100
0,1,0,1,363,200
1,7,4,1,18,150
1,3,121,1,327,1050
0,3,0,1,0,110
0,3,4,1,0,53
1,3,97,1,230,255
0,1,14,1,286,55
0,1,53,3,21,80
1,7,20,1,13,250
1,3,39,1,8,80
0,2,64,1,74,110
1,2,1,1,88,225
1,1,1,1,0,110
0,1,16,1,0,49
1,4,32,1,8,98
1,3,0,1,0,150
0,10,45,1,83,99
1,1,8,1,0,200
1,1,1,1,0,250
0,4,8,2,19,65
1,4,19,1,128,169
0,5,46,1,174,45
1,3,118,1,266,120
1,10,4,1,0,115
0,1,0,1,0,35
1,2,6,1,3,300
1,3,2,1,0,157
2,1,84,1,347,36
1,2,84,1,178,170
1,3,8,1,23,230
1,6,3,2,1,135
0,1,1,1,97,60
1,1,35,2,269,160
0,2,5,1,0,90
1,3,105,1,274,175
1,1,447,3,207,575
0,1,4,1,365,189
0,2,10,1,22,40
1,3,71,1,285,105
1,1,3,1,0,140
1,2,6,1,0,250
1,2,1,1,0,100
1,2,35,3,0,68
1,4,5,1,0,195
0,5,2,1,0,80
0,4,10,2,364,132
1,2,65,1,236,195
1,7,2,1,178,300
1,1,3,1,0,185
1,2,11,1,242,210
1,4,18,1,0,145
1,4,3,1,0,199
0,1,1,2,151,40
2,1,2,3,355,69
1,2,0,2,38,250
1,7,27,1,294,147
0,2,1,1,0,100
0,2,27,1,136,125
0,6,3,1,0,59
1,1,4,1,0,275
1,4,0,1,0,190
1,5,35,1,1,99
